threshold,grid_cell_id,period_id,latitude_band,ballooning_records,ballooning_events,ballooning_genera,n0_records,n0_events,n0_genera,paired_eligible
C2_D1_D2,BJA25K_C-0010_R+0020,P2016_2020,30-32N,1,1,1,0,0,0,0
C2_D1_D2,BJA25K_C-0010_R+0020,P2021_2025,30-32N,2,2,1,0,0,0,0
C2_D1_D2,BJA25K_C-0011_R+0015,P2001_2005,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C-0011_R+0015,P2006_2010,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C-0011_R+0015,P2011_2015,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C-0011_R+0015,P2016_2020,30-32N,15,15,3,22,17,6,1
C2_D1_D2,BJA25K_C-0011_R+0015,P2021_2025,30-32N,39,37,4,29,27,6,1
C2_D1_D2,BJA25K_C-0011_R+0016,P2001_2005,30-32N,0,0,0,1,1,1,0
C2_D1_D2,BJA25K_C-0011_R+0016,P2006_2010,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C-0011_R+0016,P2011_2015,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C-0011_R+0016,P2016_2020,30-32N,22,22,8,10,10,3,1
C2_D1_D2,BJA25K_C-0011_R+0016,P2021_2025,30-32N,29,26,5,26,22,5,1
C2_D1_D2,BJA25K_C-0011_R+0017,P2001_2005,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C-0011_R+0017,P2006_2010,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C-0011_R+0017,P2011_2015,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C-0011_R+0017,P2016_2020,30-32N,11,10,7,7,6,3,1
C2_D1_D2,BJA25K_C-0011_R+0017,P2021_2025,30-32N,4,4,3,3,3,3,0
C2_D1_D2,BJA25K_C-0011_R+0018,P2001_2005,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C-0011_R+0018,P2006_2010,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C-0011_R+0018,P2011_2015,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C-0011_R+0018,P2016_2020,30-32N,1,1,1,2,2,2,0
C2_D1_D2,BJA25K_C-0011_R+0018,P2021_2025,30-32N,0,0,0,1,1,1,0
C2_D1_D2,BJA25K_C-0011_R+0019,P2001_2005,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C-0011_R+0019,P2006_2010,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C-0011_R+0019,P2011_2015,30-32N,0,0,0,13,1,4,0
C2_D1_D2,BJA25K_C-0011_R+0019,P2016_2020,30-32N,14,14,7,9,7,1,0
C2_D1_D2,BJA25K_C-0011_R+0019,P2021_2025,30-32N,12,12,3,3,3,3,0
C2_D1_D2,BJA25K_C-0012_R+0017,P2001_2005,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C-0012_R+0017,P2006_2010,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C-0012_R+0017,P2011_2015,30-32N,2,1,2,0,0,0,0
C2_D1_D2,BJA25K_C-0012_R+0017,P2016_2020,30-32N,17,14,6,5,5,2,0
C2_D1_D2,BJA25K_C-0012_R+0017,P2021_2025,30-32N,9,9,2,6,6,2,0
C2_D1_D2,BJA25K_C-0012_R+0018,P2001_2005,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C-0012_R+0018,P2006_2010,30-32N,1,1,1,1,1,1,0
C2_D1_D2,BJA25K_C-0012_R+0018,P2011_2015,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C-0012_R+0018,P2016_2020,30-32N,31,29,8,19,19,6,1
C2_D1_D2,BJA25K_C-0012_R+0018,P2021_2025,30-32N,37,35,8,10,10,4,1
C2_D1_D2,BJA25K_C-0012_R+0019,P2001_2005,30-32N,1,1,1,0,0,0,0
C2_D1_D2,BJA25K_C-0012_R+0019,P2006_2010,30-32N,0,0,0,1,1,1,0
C2_D1_D2,BJA25K_C-0012_R+0019,P2011_2015,30-32N,3,3,3,4,1,1,0
C2_D1_D2,BJA25K_C-0012_R+0019,P2016_2020,30-32N,287,273,25,137,131,17,1
C2_D1_D2,BJA25K_C-0012_R+0019,P2021_2025,30-32N,571,537,26,154,142,20,1
C2_D1_D2,BJA25K_C-0012_R+0020,P2001_2005,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C-0012_R+0020,P2006_2010,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C-0012_R+0020,P2011_2015,30-32N,0,0,0,1,1,1,0
C2_D1_D2,BJA25K_C-0012_R+0020,P2016_2020,30-32N,6,6,5,3,3,3,0
C2_D1_D2,BJA25K_C-0012_R+0020,P2021_2025,30-32N,18,18,7,2,2,2,0
C2_D1_D2,BJA25K_C-0013_R+0018,P2001_2005,30-32N,4,1,1,0,0,0,0
C2_D1_D2,BJA25K_C-0013_R+0018,P2006_2010,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C-0013_R+0018,P2011_2015,30-32N,1,1,1,0,0,0,0
C2_D1_D2,BJA25K_C-0013_R+0018,P2016_2020,30-32N,14,14,6,5,5,2,0
C2_D1_D2,BJA25K_C-0013_R+0018,P2021_2025,30-32N,29,29,6,10,9,2,0
C2_D1_D2,BJA25K_C-0013_R+0019,P2001_2005,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C-0013_R+0019,P2006_2010,30-32N,4,1,2,0,0,0,0
C2_D1_D2,BJA25K_C-0013_R+0019,P2011_2015,30-32N,1,1,1,0,0,0,0
C2_D1_D2,BJA25K_C-0013_R+0019,P2016_2020,30-32N,32,32,7,21,20,6,1
C2_D1_D2,BJA25K_C-0013_R+0019,P2021_2025,30-32N,91,83,12,20,20,5,1
C2_D1_D2,BJA25K_C-0013_R+0020,P2001_2005,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C-0013_R+0020,P2006_2010,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C-0013_R+0020,P2011_2015,,0,0,0,0,0,0,0
C2_D1_D2,BJA25K_C-0013_R+0020,P2016_2020,30-32N,7,7,4,4,4,3,0
C2_D1_D2,BJA25K_C-0013_R+0020,P2021_2025,30-32N,8,8,4,8,7,3,1
C3_D1_D3_primary,BJA25K_C+0000_R+0000,P2001_2005,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0000_R+0000,P2006_2010,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0000_R+0000,P2011_2015,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0000_R+0000,P2016_2020,26-28N,0,0,0,3,2,2,0
C3_D1_D3_primary,BJA25K_C+0000_R+0000,P2021_2025,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0000_R+0002,P2001_2005,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0000_R+0002,P2006_2010,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0000_R+0002,P2011_2015,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0000_R+0002,P2016_2020,28-30N,0,0,0,5,4,3,0
C3_D1_D3_primary,BJA25K_C+0000_R+0002,P2021_2025,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0000_R+0005,P2001_2005,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0000_R+0005,P2006_2010,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0000_R+0005,P2011_2015,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0000_R+0005,P2016_2020,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0000_R+0005,P2021_2025,28-30N,5,5,2,6,6,2,0
C3_D1_D3_primary,BJA25K_C+0000_R+0006,P2001_2005,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0000_R+0006,P2006_2010,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0000_R+0006,P2011_2015,28-30N,1,1,1,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0000_R+0006,P2016_2020,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0000_R+0006,P2021_2025,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0000_R-0001,P2001_2005,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0000_R-0001,P2006_2010,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0000_R-0001,P2011_2015,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0000_R-0001,P2016_2020,26-28N,0,0,0,1,1,1,0
C3_D1_D3_primary,BJA25K_C+0000_R-0001,P2021_2025,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0000_R-0002,P2001_2005,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0000_R-0002,P2006_2010,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0000_R-0002,P2011_2015,26-28N,1,1,1,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0000_R-0002,P2016_2020,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0000_R-0002,P2021_2025,26-28N,1,1,1,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0000_R-0003,P2001_2005,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0000_R-0003,P2006_2010,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0000_R-0003,P2011_2015,26-28N,1,1,1,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0000_R-0003,P2016_2020,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0000_R-0003,P2021_2025,26-28N,0,0,0,3,3,1,0
C3_D1_D3_primary,BJA25K_C+0001_R+0000,P2001_2005,26-28N,0,0,0,2,2,2,0
C3_D1_D3_primary,BJA25K_C+0001_R+0000,P2006_2010,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0001_R+0000,P2011_2015,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0001_R+0000,P2016_2020,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0001_R+0000,P2021_2025,26-28N,2,2,1,2,2,2,0
C3_D1_D3_primary,BJA25K_C+0001_R+0003,P2001_2005,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0001_R+0003,P2006_2010,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0001_R+0003,P2011_2015,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0001_R+0003,P2016_2020,28-30N,0,0,0,2,2,1,0
C3_D1_D3_primary,BJA25K_C+0001_R+0003,P2021_2025,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0001_R+0004,P2001_2005,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0001_R+0004,P2006_2010,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0001_R+0004,P2011_2015,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0001_R+0004,P2016_2020,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0001_R+0004,P2021_2025,28-30N,1,1,1,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0001_R-0001,P2001_2005,26-28N,0,0,0,5,4,3,0
C3_D1_D3_primary,BJA25K_C+0001_R-0001,P2006_2010,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0001_R-0001,P2011_2015,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0001_R-0001,P2016_2020,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0001_R-0001,P2021_2025,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0001_R-0002,P2001_2005,26-28N,0,0,0,2,2,2,0
C3_D1_D3_primary,BJA25K_C+0001_R-0002,P2006_2010,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0001_R-0002,P2011_2015,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0001_R-0002,P2016_2020,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0001_R-0002,P2021_2025,26-28N,0,0,0,1,1,1,0
C3_D1_D3_primary,BJA25K_C+0001_R-0004,P2001_2005,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0001_R-0004,P2006_2010,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0001_R-0004,P2011_2015,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0001_R-0004,P2016_2020,26-28N,1,1,1,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0001_R-0004,P2021_2025,26-28N,1,1,1,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0002_R+0003,P2001_2005,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0002_R+0003,P2006_2010,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0002_R+0003,P2011_2015,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0002_R+0003,P2016_2020,28-30N,1,1,1,1,1,1,0
C3_D1_D3_primary,BJA25K_C+0002_R+0003,P2021_2025,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0002_R+0004,P2001_2005,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0002_R+0004,P2006_2010,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0002_R+0004,P2011_2015,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0002_R+0004,P2016_2020,28-30N,15,2,1,8,4,2,0
C3_D1_D3_primary,BJA25K_C+0002_R+0004,P2021_2025,28-30N,0,0,0,1,1,1,0
C3_D1_D3_primary,BJA25K_C+0002_R-0001,P2001_2005,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0002_R-0001,P2006_2010,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0002_R-0001,P2011_2015,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0002_R-0001,P2016_2020,26-28N,1,1,1,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0002_R-0001,P2021_2025,26-28N,1,1,1,5,5,3,0
C3_D1_D3_primary,BJA25K_C+0002_R-0002,P2001_2005,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0002_R-0002,P2006_2010,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0002_R-0002,P2011_2015,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0002_R-0002,P2016_2020,26-28N,0,0,0,1,1,1,0
C3_D1_D3_primary,BJA25K_C+0002_R-0002,P2021_2025,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0003_R-0001,P2001_2005,26-28N,0,0,0,1,1,1,0
C3_D1_D3_primary,BJA25K_C+0003_R-0001,P2006_2010,26-28N,2,1,1,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0003_R-0001,P2011_2015,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0003_R-0001,P2016_2020,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0003_R-0001,P2021_2025,26-28N,0,0,0,2,2,2,0
C3_D1_D3_primary,BJA25K_C+0003_R-0005,P2001_2005,26-28N,0,0,0,2,1,1,0
C3_D1_D3_primary,BJA25K_C+0003_R-0005,P2006_2010,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0003_R-0005,P2011_2015,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0003_R-0005,P2016_2020,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0003_R-0005,P2021_2025,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0003_R-0006,P2001_2005,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0003_R-0006,P2006_2010,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0003_R-0006,P2011_2015,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0003_R-0006,P2016_2020,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0003_R-0006,P2021_2025,26-28N,1,1,1,1,1,1,0
C3_D1_D3_primary,BJA25K_C+0004_R-0001,P2001_2005,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0004_R-0001,P2006_2010,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0004_R-0001,P2011_2015,26-28N,1,1,1,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0004_R-0001,P2016_2020,26-28N,0,0,0,2,2,1,0
C3_D1_D3_primary,BJA25K_C+0004_R-0001,P2021_2025,26-28N,1,1,1,3,3,2,0
C3_D1_D3_primary,BJA25K_C+0004_R-0002,P2001_2005,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0004_R-0002,P2006_2010,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0004_R-0002,P2011_2015,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0004_R-0002,P2016_2020,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0004_R-0002,P2021_2025,26-28N,1,1,1,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0004_R-0003,P2001_2005,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0004_R-0003,P2006_2010,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0004_R-0003,P2011_2015,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0004_R-0003,P2016_2020,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0004_R-0003,P2021_2025,26-28N,1,1,1,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0004_R-0006,P2001_2005,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0004_R-0006,P2006_2010,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0004_R-0006,P2011_2015,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0004_R-0006,P2016_2020,26-28N,1,1,1,1,1,1,0
C3_D1_D3_primary,BJA25K_C+0004_R-0006,P2021_2025,26-28N,3,3,2,5,1,3,0
C3_D1_D3_primary,BJA25K_C+0004_R-0007,P2001_2005,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0004_R-0007,P2006_2010,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0004_R-0007,P2011_2015,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0004_R-0007,P2016_2020,26-28N,0,0,0,1,1,1,0
C3_D1_D3_primary,BJA25K_C+0004_R-0007,P2021_2025,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0005_R-0002,P2001_2005,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0005_R-0002,P2006_2010,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0005_R-0002,P2011_2015,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0005_R-0002,P2016_2020,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0005_R-0002,P2021_2025,26-28N,2,2,1,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0005_R-0003,P2001_2005,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0005_R-0003,P2006_2010,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0005_R-0003,P2011_2015,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0005_R-0003,P2016_2020,26-28N,0,0,0,15,4,3,0
C3_D1_D3_primary,BJA25K_C+0005_R-0003,P2021_2025,26-28N,1,1,1,2,2,1,0
C3_D1_D3_primary,BJA25K_C+0005_R-0004,P2001_2005,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0005_R-0004,P2006_2010,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0005_R-0004,P2011_2015,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0005_R-0004,P2016_2020,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0005_R-0004,P2021_2025,26-28N,0,0,0,1,1,1,0
C3_D1_D3_primary,BJA25K_C+0005_R-0005,P2001_2005,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0005_R-0005,P2006_2010,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0005_R-0005,P2011_2015,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0005_R-0005,P2016_2020,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0005_R-0005,P2021_2025,26-28N,1,1,1,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0005_R-0006,P2001_2005,26-28N,52,27,6,1,1,1,0
C3_D1_D3_primary,BJA25K_C+0005_R-0006,P2006_2010,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0005_R-0006,P2011_2015,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0005_R-0006,P2016_2020,26-28N,15,2,1,3,3,2,0
C3_D1_D3_primary,BJA25K_C+0005_R-0006,P2021_2025,26-28N,1,1,1,1,1,1,0
C3_D1_D3_primary,BJA25K_C+0005_R-0008,P2001_2005,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0005_R-0008,P2006_2010,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0005_R-0008,P2011_2015,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0005_R-0008,P2016_2020,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0005_R-0008,P2021_2025,24-26N,2,2,2,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0005_R-0009,P2001_2005,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0005_R-0009,P2006_2010,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0005_R-0009,P2011_2015,24-26N,2,1,1,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0005_R-0009,P2016_2020,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0005_R-0009,P2021_2025,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0005_R-0011,P2001_2005,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0005_R-0011,P2006_2010,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0005_R-0011,P2011_2015,24-26N,0,0,0,98,9,6,0
C3_D1_D3_primary,BJA25K_C+0005_R-0011,P2016_2020,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0005_R-0011,P2021_2025,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0005_R-0012,P2001_2005,24-26N,0,0,0,1,1,1,0
C3_D1_D3_primary,BJA25K_C+0005_R-0012,P2006_2010,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0005_R-0012,P2011_2015,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0005_R-0012,P2016_2020,24-26N,0,0,0,4,1,1,0
C3_D1_D3_primary,BJA25K_C+0005_R-0012,P2021_2025,24-26N,1,1,1,3,3,3,0
C3_D1_D3_primary,BJA25K_C+0005_R-0013,P2001_2005,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0005_R-0013,P2006_2010,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0005_R-0013,P2011_2015,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0005_R-0013,P2016_2020,24-26N,1,1,1,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0005_R-0013,P2021_2025,24-26N,1,1,1,1,1,1,0
C3_D1_D3_primary,BJA25K_C+0006_R-0003,P2001_2005,26-28N,0,0,0,2,2,1,0
C3_D1_D3_primary,BJA25K_C+0006_R-0003,P2006_2010,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0006_R-0003,P2011_2015,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0006_R-0003,P2016_2020,26-28N,0,0,0,4,3,2,0
C3_D1_D3_primary,BJA25K_C+0006_R-0003,P2021_2025,26-28N,2,2,2,2,2,2,0
C3_D1_D3_primary,BJA25K_C+0006_R-0004,P2001_2005,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0006_R-0004,P2006_2010,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0006_R-0004,P2011_2015,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0006_R-0004,P2016_2020,26-28N,0,0,0,14,5,3,0
C3_D1_D3_primary,BJA25K_C+0006_R-0004,P2021_2025,26-28N,0,0,0,3,2,1,0
C3_D1_D3_primary,BJA25K_C+0006_R-0006,P2001_2005,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0006_R-0006,P2006_2010,26-28N,0,0,0,4,3,3,0
C3_D1_D3_primary,BJA25K_C+0006_R-0006,P2011_2015,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0006_R-0006,P2016_2020,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0006_R-0006,P2021_2025,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0006_R-0007,P2001_2005,26-28N,22,12,6,5,4,3,1
C3_D1_D3_primary,BJA25K_C+0006_R-0007,P2006_2010,26-28N,0,0,0,1,1,1,0
C3_D1_D3_primary,BJA25K_C+0006_R-0007,P2011_2015,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0006_R-0007,P2016_2020,26-28N,0,0,0,1,1,1,0
C3_D1_D3_primary,BJA25K_C+0006_R-0007,P2021_2025,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0006_R-0009,P2001_2005,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0006_R-0009,P2006_2010,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0006_R-0009,P2011_2015,24-26N,0,0,0,9,2,4,0
C3_D1_D3_primary,BJA25K_C+0006_R-0009,P2016_2020,24-26N,0,0,0,7,1,2,0
C3_D1_D3_primary,BJA25K_C+0006_R-0009,P2021_2025,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0006_R-0011,P2001_2005,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0006_R-0011,P2006_2010,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0006_R-0011,P2011_2015,24-26N,0,0,0,17,3,4,0
C3_D1_D3_primary,BJA25K_C+0006_R-0011,P2016_2020,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0006_R-0011,P2021_2025,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0006_R-0012,P2001_2005,24-26N,0,0,0,1,1,1,0
C3_D1_D3_primary,BJA25K_C+0006_R-0012,P2006_2010,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0006_R-0012,P2011_2015,24-26N,0,0,0,46,4,5,0
C3_D1_D3_primary,BJA25K_C+0006_R-0012,P2016_2020,,0,0,0,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0006_R-0012,P2021_2025,24-26N,1,1,1,0,0,0,0
C3_D1_D3_primary,BJA25K_C+0006_R-0013,P2001_2005,,0,0,0,0,0,0,0
